Time,i0_x,i0_y,i0_z,mag1_x,mag1_y,mag1_z,mag2_x,mag2_y,mag2_z,
18.4022,0.0753404,0.997158,-0.000707521,0.190205,-0.981743,0.00144353,0.444574,0.895736,-0.00320142,
18.4123,0.0747608,0.997201,-0.00070751,0.189032,-0.98197,0.00144337,0.441721,0.897147,-0.00319814,
18.4224,0.0741811,0.997245,-0.00070753,0.18786,-0.982195,0.00144323,0.438866,0.898547,-0.00319487,
18.4325,0.0736012,0.997288,-0.000707573,0.186687,-0.982418,0.0014431,0.43601,0.899936,-0.00319161,
18.4426,0.0730211,0.99733,-0.000707631,0.185514,-0.982641,0.00144296,0.433153,0.901315,-0.00318835,
18.4527,0.0724409,0.997372,-0.000707689,0.184341,-0.982861,0.00144281,0.430295,0.902683,-0.00318512,
18.4628,0.0718605,0.997414,-0.000707732,0.183167,-0.983081,0.00144264,0.427436,0.90404,-0.0031819,
18.4729,0.0712799,0.997456,-0.000707748,0.181994,-0.983299,0.00144246,0.424576,0.905387,-0.00317871,
18.483,0.0706992,0.997497,-0.000707728,0.180821,-0.983515,0.00144225,0.421714,0.906723,-0.00317555,
18.4931,0.0701185,0.997538,-0.000707669,0.179648,-0.98373,0.00144202,0.418852,0.908049,-0.00317243,
18.5032,0.0695377,0.997579,-0.000707576,0.178474,-0.983944,0.00144178,0.415989,0.909364,-0.00316933,
18.5133,0.0689569,0.997619,-0.000707457,0.177301,-0.984156,0.00144153,0.413124,0.910669,-0.00316626,
18.5234,0.0683761,0.997659,-0.000707325,0.176128,-0.984366,0.00144127,0.410259,0.911964,-0.00316321,
18.5335,0.0677953,0.997699,-0.000707194,0.174954,-0.984576,0.00144102,0.407392,0.913248,-0.00316019,
18.5436,0.0672145,0.997738,-0.000707077,0.173781,-0.984783,0.00144076,0.404525,0.914521,-0.00315718,
18.5537,0.0666337,0.997777,-0.000706983,0.172608,-0.98499,0.00144052,0.401657,0.915785,-0.00315419,
18.5638,0.0660529,0.997816,-0.000706914,0.171435,-0.985194,0.00144028,0.398788,0.917038,-0.00315123,
18.5739,0.065472,0.997854,-0.000706869,0.170261,-0.985398,0.00144007,0.395918,0.918281,-0.00314829,
18.584,0.064891,0.997892,-0.000706843,0.169088,-0.9856,0.00143986,0.393047,0.919513,-0.00314538,
18.5941,0.0643099,0.99793,-0.000706826,0.167915,-0.9858,0.00143967,0.390175,0.920735,-0.00314251,
18.6042,0.0637287,0.997967,-0.00070681,0.166742,-0.986,0.0014395,0.387302,0.921947,-0.00313968,
18.6143,0.0631474,0.998004,-0.000706787,0.165568,-0.986197,0.00143934,0.384429,0.923149,-0.0031369,
18.6244,0.0625661,0.998041,-0.000706753,0.164395,-0.986394,0.00143919,0.381554,0.924341,-0.00313416,
18.6345,0.0619846,0.998077,-0.000706704,0.163222,-0.986588,0.00143903,0.378679,0.925523,-0.00313147,
18.6446,0.0614031,0.998113,-0.000706642,0.162048,-0.986782,0.00143888,0.375803,0.926694,-0.00312881,
18.6547,0.0608215,0.998148,-0.000706569,0.160875,-0.986974,0.00143872,0.372926,0.927856,-0.00312619,
18.6648,0.0602399,0.998184,-0.000706491,0.159701,-0.987164,0.00143855,0.370048,0.929007,-0.00312358,
18.6749,0.0596583,0.998219,-0.000706411,0.158528,-0.987353,0.00143837,0.367169,0.930149,-0.00312098,
18.685,0.0590766,0.998253,-0.000706332,0.157354,-0.987541,0.00143819,0.364289,0.931281,-0.00311839,
18.6951,0.0584949,0.998287,-0.000706254,0.156181,-0.987727,0.00143799,0.361409,0.932402,-0.00311581,
18.7052,0.0579131,0.998321,-0.000706179,0.155007,-0.987912,0.00143779,0.358528,0.933514,-0.00311322,
18.7153,0.0573313,0.998355,-0.000706103,0.153834,-0.988096,0.00143759,0.355646,0.934615,-0.00311065,
18.7254,0.0567494,0.998388,-0.000706025,0.152661,-0.988278,0.00143739,0.352764,0.935707,-0.0031081,
18.7355,0.0561675,0.998421,-0.000705943,0.151487,-0.988458,0.00143718,0.349881,0.936789,-0.00310557,
18.7456,0.0555856,0.998454,-0.000705854,0.150314,-0.988637,0.00143698,0.346997,0.937861,-0.00310308,
18.7557,0.0550037,0.998486,-0.000705758,0.149141,-0.988815,0.00143678,0.344113,0.938923,-0.00310062,
18.7658,0.0544217,0.998518,-0.000705657,0.147967,-0.988991,0.00143659,0.341227,0.939976,-0.00309821,
18.7759,0.0538397,0.998549,-0.000705552,0.146794,-0.989166,0.0014364,0.338342,0.941018,-0.00309584,
18.786,0.0532577,0.998581,-0.000705447,0.145621,-0.989339,0.00143622,0.335455,0.942051,-0.00309351,
18.7961,0.0526757,0.998611,-0.000705346,0.144448,-0.989511,0.00143606,0.332568,0.943074,-0.00309121,
18.8062,0.0520936,0.998642,-0.000705252,0.143275,-0.989682,0.0014359,0.32968,0.944088,-0.00308894,
18.8163,0.0515116,0.998672,-0.000705167,0.142102,-0.989851,0.00143575,0.326792,0.945091,-0.0030867,
18.8264,0.0509294,0.998702,-0.000705092,0.140929,-0.990019,0.00143562,0.323903,0.946085,-0.00308447,
18.8365,0.0503473,0.998732,-0.000705025,0.139755,-0.990185,0.00143548,0.321013,0.94707,-0.00308227,
18.8466,0.0497651,0.998761,-0.000704964,0.138582,-0.99035,0.00143535,0.318122,0.948045,-0.00308008,
18.8567,0.0491828,0.99879,-0.000704905,0.137409,-0.990513,0.00143522,0.315232,0.94901,-0.00307791,
18.8668,0.0486005,0.998818,-0.000704842,0.136236,-0.990675,0.00143508,0.31234,0.949965,-0.00307576,
18.8769,0.0480181,0.998846,-0.000704771,0.135063,-0.990836,0.00143494,0.309448,0.950911,-0.00307364,
18.887,0.0474357,0.998874,-0.000704689,0.13389,-0.990995,0.0014348,0.306555,0.951848,-0.00307154,
18.8971,0.0468533,0.998902,-0.000704593,0.132717,-0.991153,0.00143464,0.303662,0.952775,-0.00306946,
18.9072,0.0462709,0.998929,-0.000704485,0.131544,-0.991309,0.00143449,0.300768,0.953692,-0.00306741,
18.9173,0.0456884,0.998955,-0.000704366,0.130371,-0.991464,0.00143433,0.297874,0.9546,-0.00306538,
18.9274,0.045106,0.998982,-0.000704241,0.129198,-0.991618,0.00143417,0.294979,0.955499,-0.00306338,
18.9375,0.0445235,0.999008,-0.000704115,0.128025,-0.99177,0.00143401,0.292084,0.956388,-0.0030614,
18.9476,0.0439411,0.999034,-0.000703991,0.126852,-0.991921,0.00143386,0.289188,0.957267,-0.00305944,
18.9577,0.0433587,0.999059,-0.000703874,0.12568,-0.99207,0.00143371,0.286292,0.958138,-0.0030575,
18.9678,0.0427762,0.999084,-0.000703766,0.124507,-0.992218,0.00143356,0.283395,0.958998,-0.00305559,
18.9779,0.0421938,0.999109,-0.000703666,0.123334,-0.992364,0.00143343,0.280498,0.95985,-0.00305369,
18.988,0.0416113,0.999134,-0.000703574,0.122161,-0.992509,0.0014333,0.2776,0.960692,-0.00305182,
18.9981,0.0410288,0.999158,-0.000703487,0.120989,-0.992653,0.00143318,0.274702,0.961525,-0.00304998,
19.0082,0.0404463,0.999181,-0.000703401,0.119816,-0.992795,0.00143306,0.271803,0.962348,-0.00304817,
19.0183,0.0398637,0.999205,-0.000703314,0.118644,-0.992936,0.00143295,0.268904,0.963162,-0.00304639,
19.0284,0.0392811,0.999228,-0.000703224,0.117471,-0.993075,0.00143285,0.266004,0.963967,-0.00304464,
19.0385,0.0386985,0.999251,-0.000703129,0.116299,-0.993213,0.00143275,0.263104,0.964763,-0.00304292,
19.0486,0.0381159,0.999273,-0.000703029,0.115126,-0.99335,0.00143265,0.260204,0.965549,-0.00304122,
19.0587,0.0375333,0.999295,-0.000702925,0.113954,-0.993485,0.00143255,0.257303,0.966326,-0.00303955,
19.0688,0.0369507,0.999317,-0.000702817,0.112781,-0.993619,0.00143245,0.254402,0.967094,-0.0030379,
19.0789,0.036368,0.999338,-0.000702709,0.111609,-0.993751,0.00143235,0.2515,0.967852,-0.00303626,
19.089,0.0357854,0.999359,-0.0007026,0.110437,-0.993882,0.00143225,0.248598,0.968602,-0.00303465,
19.0991,0.0352027,0.99938,-0.000702491,0.109264,-0.994012,0.00143214,0.245696,0.969342,-0.00303304,
19.1092,0.03462,0.9994,-0.000702382,0.108092,-0.99414,0.00143204,0.242793,0.970073,-0.00303146,
19.1193,0.0340374,0.99942,-0.000702273,0.10692,-0.994267,0.00143193,0.23989,0.970795,-0.00302989,
19.1294,0.0334547,0.99944,-0.000702163,0.105748,-0.994392,0.00143183,0.236986,0.971508,-0.00302834,
19.1395,0.032872,0.999459,-0.000702052,0.104575,-0.994516,0.00143173,0.234082,0.972212,-0.00302681,
19.1496,0.0322893,0.999478,-0.000701938,0.103403,-0.994638,0.00143163,0.231178,0.972907,-0.00302531,
19.1597,0.0317066,0.999497,-0.000701823,0.102231,-0.99476,0.00143153,0.228273,0.973592,-0.00302384,
19.1698,0.031124,0.999515,-0.000701705,0.101059,-0.994879,0.00143144,0.225368,0.974269,-0.00302239,
19.1799,0.0305413,0.999533,-0.000701588,0.0998874,-0.994998,0.00143136,0.222463,0.974936,-0.00302097,
19.19,0.0299586,0.999551,-0.00070147,0.0987155,-0.995115,0.00143128,0.219558,0.975595,-0.00301958,
19.2001,0.0293759,0.999568,-0.000701355,0.0975437,-0.99523,0.0014312,0.216652,0.976244,-0.00301822,
19.2102,0.0287933,0.999585,-0.000701242,0.0963718,-0.995344,0.00143113,0.213746,0.976885,-0.00301688,
19.2203,0.0282106,0.999602,-0.000701133,0.0952001,-0.995457,0.00143107,0.210839,0.977516,-0.00301556,
19.2304,0.0276279,0.999618,-0.000701027,0.0940283,-0.995568,0.00143101,0.207932,0.978139,-0.00301426,
19.2405,0.0270452,0.999634,-0.000700923,0.0928566,-0.995678,0.00143095,0.205025,0.978752,-0.00301298,
19.2506,0.0264625,0.99965,-0.000700821,0.0916849,-0.995787,0.0014309,0.202118,0.979357,-0.00301171,
19.2607,0.0258798,0.999665,-0.000700718,0.0905133,-0.995894,0.00143085,0.19921,0.979952,-0.00301047,
19.2708,0.0252971,0.99968,-0.000700614,0.0893417,-0.996,0.00143079,0.196303,0.980539,-0.00300925,
19.2809,0.0247144,0.999694,-0.000700506,0.0881701,-0.996104,0.00143074,0.193394,0.981116,-0.00300805,
19.291,0.0241317,0.999709,-0.000700394,0.0869986,-0.996207,0.00143069,0.190486,0.981685,-0.00300687,
19.3011,0.023549,0.999722,-0.000700278,0.0858271,-0.996309,0.00143064,0.187577,0.982245,-0.00300572,
19.3112,0.0229663,0.999736,-0.000700157,0.0846556,-0.996409,0.00143058,0.184669,0.982796,-0.00300458,
19.3213,0.0223836,0.999749,-0.000700033,0.0834843,-0.996508,0.00143053,0.181759,0.983338,-0.00300347,
19.3314,0.0218009,0.999762,-0.000699908,0.0823129,-0.996606,0.00143048,0.17885,0.983872,-0.00300237,
19.3415,0.0212182,0.999775,-0.000699782,0.0811416,-0.996702,0.00143043,0.175941,0.984396,-0.0030013,
19.3516,0.0206355,0.999787,-0.000699658,0.0799704,-0.996796,0.00143039,0.173031,0.984912,-0.00300025,
19.3617,0.0200529,0.999799,-0.000699536,0.0787992,-0.996889,0.00143035,0.170121,0.985419,-0.00299922,
19.3718,0.0194702,0.99981,-0.000699417,0.077628,-0.996981,0.00143032,0.167211,0.985917,-0.00299821,
19.3819,0.0188876,0.999821,-0.000699301,0.0764569,-0.997072,0.00143028,0.1643,0.986406,-0.00299722,
19.392,0.018305,0.999832,-0.000699188,0.0752858,-0.997161,0.00143026,0.16139,0.986886,-0.00299625,
19.4021,0.0177223,0.999843,-0.000699076,0.0741148,-0.997249,0.00143023,0.158479,0.987358,-0.00299531,
19.4122,0.0171397,0.999853,-0.000698965,0.0729438,-0.997335,0.00143022,0.155568,0.987821,-0.00299439,
19.4223,0.0165571,0.999863,-0.000698853,0.0717729,-0.99742,0.0014302,0.152657,0.988275,-0.00299349,
19.4324,0.0159745,0.999872,-0.000698739,0.0706019,-0.997504,0.00143019,0.149746,0.98872,-0.00299262,
19.4425,0.0153919,0.999881,-0.000698624,0.0694311,-0.997586,0.00143018,0.146835,0.989157,-0.00299176,
19.4526,0.0148092,0.99989,-0.000698508,0.0682602,-0.997667,0.00143018,0.143923,0.989584,-0.00299093,
19.4627,0.0142266,0.999899,-0.00069839,0.0670894,-0.997746,0.00143017,0.141011,0.990003,-0.00299012,
19.4728,0.013644,0.999907,-0.000698271,0.0659186,-0.997824,0.00143017,0.138099,0.990414,-0.00298933,
19.4829,0.0130615,0.999914,-0.000698151,0.0647479,-0.997901,0.00143017,0.135187,0.990816,-0.00298856,
19.493,0.0124789,0.999922,-0.000698031,0.0635772,-0.997976,0.00143017,0.132275,0.991209,-0.0029878,
19.5031,0.0118963,0.999929,-0.000697911,0.0624066,-0.99805,0.00143017,0.129363,0.991593,-0.00298707,
19.5132,0.0113138,0.999936,-0.000697791,0.061236,-0.998122,0.00143017,0.126451,0.991968,-0.00298635,
19.5233,0.0107312,0.999942,-0.000697671,0.0600654,-0.998193,0.00143018,0.123538,0.992335,-0.00298565,
19.5334,0.0101487,0.999948,-0.00069755,0.0588949,-0.998263,0.00143018,0.120625,0.992694,-0.00298497,
19.5435,0.00956619,0.999954,-0.000697429,0.0577244,-0.998332,0.00143019,0.117713,0.993043,-0.00298431,
19.5536,0.00898368,0.999959,-0.000697307,0.056554,-0.998399,0.0014302,0.1148,0.993384,-0.00298368,
19.5637,0.0084012,0.999964,-0.000697184,0.0553836,-0.998464,0.00143022,0.111887,0.993716,-0.00298306,
19.5738,0.00781872,0.999969,-0.000697062,0.0542132,-0.998528,0.00143024,0.108974,0.99404,-0.00298247,
19.5839,0.00723626,0.999974,-0.000696939,0.0530429,-0.998591,0.00143026,0.106061,0.994355,-0.0029819,
19.594,0.00665382,0.999978,-0.000696817,0.0518727,-0.998653,0.00143029,0.103148,0.994662,-0.00298135,
19.6041,0.00607139,0.999981,-0.000696696,0.0507024,-0.998713,0.00143032,0.100235,0.994959,-0.00298083,
19.6142,0.00548897,0.999985,-0.000696576,0.0495322,-0.998772,0.00143035,0.0973213,0.995249,-0.00298032,
19.6243,0.00490657,0.999988,-0.000696457,0.0483621,-0.998829,0.00143039,0.094408,0.995529,-0.00297983,
19.6344,0.00432418,0.99999,-0.00069634,0.047192,-0.998885,0.00143043,0.0914946,0.995801,-0.00297937,
19.6445,0.00374179,0.999993,-0.000696222,0.0460219,-0.998939,0.00143047,0.0885811,0.996065,-0.00297892,
19.6546,0.00315942,0.999995,-0.000696105,0.0448518,-0.998993,0.00143052,0.0856676,0.996319,-0.00297849,
19.6647,0.00257706,0.999996,-0.000695987,0.0436818,-0.999044,0.00143057,0.082754,0.996566,-0.00297808,
19.6748,0.00199472,0.999998,-0.000695868,0.0425118,-0.999095,0.00143062,0.0798404,0.996803,-0.00297769,
19.6849,0.00141238,0.999999,-0.000695748,0.0413419,-0.999144,0.00143067,0.0769268,0.997032,-0.00297732,
19.695,0.000830062,0.999999,-0.000695626,0.040172,-0.999192,0.00143072,0.0740131,0.997253,-0.00297697,
19.7051,0.00024776,1,-0.000695503,0.0390021,-0.999238,0.00143078,0.0710995,0.997465,-0.00297664,
19.7152,-0.000334524,1,-0.000695378,0.0378322,-0.999283,0.00143083,0.0681858,0.997668,-0.00297633,
19.7253,-0.000916789,0.999999,-0.000695253,0.0366624,-0.999327,0.00143089,0.0652721,0.997863,-0.00297604,
19.7354,-0.00149903,0.999999,-0.000695128,0.0354927,-0.999369,0.00143095,0.0623584,0.998049,-0.00297577,
19.7455,-0.00208126,0.999998,-0.000695002,0.034323,-0.99941,0.00143102,0.0594447,0.998227,-0.00297552,
19.7556,-0.00266346,0.999996,-0.000694878,0.0331533,-0.999449,0.00143109,0.056531,0.998396,-0.00297529,
19.7657,-0.00324565,0.999994,-0.000694754,0.0319836,-0.999487,0.00143116,0.0536173,0.998557,-0.00297508,
19.7758,-0.00382781,0.999992,-0.000694632,0.030814,-0.999524,0.00143123,0.0507036,0.998709,-0.00297488,
19.7859,-0.00440996,0.99999,-0.00069451,0.0296444,-0.999559,0.00143131,0.04779,0.998853,-0.00297471,
19.796,-0.0049921,0.999987,-0.00069439,0.0284749,-0.999593,0.00143139,0.0448763,0.998988,-0.00297456,
19.8061,-0.00557421,0.999984,-0.000694269,0.0273054,-0.999626,0.00143147,0.0419627,0.999115,-0.00297443,
19.8162,-0.00615631,0.999981,-0.000694149,0.0261359,-0.999657,0.00143156,0.0390492,0.999233,-0.00297432,
19.8263,-0.0067384,0.999977,-0.000694028,0.0249665,-0.999687,0.00143165,0.0361357,0.999342,-0.00297423,
19.8364,-0.00732046,0.999973,-0.000693906,0.023797,-0.999716,0.00143175,0.0332222,0.999444,-0.00297416,
19.8465,-0.00790251,0.999969,-0.000693784,0.0226276,-0.999743,0.00143184,0.0303087,0.999536,-0.00297411,
19.8566,-0.00848454,0.999964,-0.000693662,0.0214583,-0.999769,0.00143194,0.0273953,0.99962,-0.00297408,
19.8667,-0.00906655,0.999959,-0.000693538,0.020289,-0.999793,0.00143204,0.024482,0.999696,-0.00297406,
19.8768,-0.00964853,0.999953,-0.000693415,0.0191197,-0.999816,0.00143214,0.0215687,0.999763,-0.00297407,
19.8869,-0.0102305,0.999947,-0.000693292,0.0179504,-0.999838,0.00143225,0.0186555,0.999822,-0.0029741,
19.897,-0.0108124,0.999941,-0.000693168,0.0167812,-0.999858,0.00143235,0.0157424,0.999872,-0.00297414,
19.9071,-0.0113944,0.999935,-0.000693044,0.015612,-0.999877,0.00143246,0.0128294,0.999913,-0.00297421,
19.9172,-0.0119763,0.999928,-0.00069292,0.0144428,-0.999895,0.00143257,0.00991641,0.999946,-0.00297429,
19.9273,-0.0125582,0.999921,-0.000692796,0.0132737,-0.999911,0.00143269,0.00700353,0.999971,-0.00297439,
19.9374,-0.01314,0.999913,-0.000692672,0.0121046,-0.999926,0.0014328,0.00409075,0.999987,-0.00297451,
19.9475,-0.0137219,0.999906,-0.000692547,0.0109355,-0.999939,0.00143292,0.00117807,0.999995,-0.00297465,
19.9576,-0.0143037,0.999897,-0.000692423,0.00976645,-0.999951,0.00143305,-0.00173451,0.999994,-0.00297482,
19.9677,-0.0148855,0.999889,-0.000692298,0.00859744,-0.999962,0.00143317,-0.00464697,0.999985,-0.002975,
19.9778,-0.0154672,0.99988,-0.000692173,0.00742846,-0.999971,0.0014333,-0.00755933,0.999967,-0.0029752,
19.9879,-0.016049,0.999871,-0.000692049,0.00625951,-0.999979,0.00143343,-0.0104716,0.999941,-0.00297542,
19.998,-0.0166307,0.999861,-0.000691924,0.00509058,-0.999986,0.00143357,-0.0133837,0.999906,-0.00297567,
20.0081,-0.0172142,0.999852,-0.000689698,0.00399838,-0.999991,0.00126641,-0.0162201,0.999865,-0.00280788,
20.0182,-0.0178067,0.999841,-0.000662227,0.00332785,-0.999994,0.000633595,-0.0186408,0.999824,-0.0021654,
20.0283,-0.0183759,0.999831,-0.00055278,0.00347419,-0.999994,-0.00035223,-0.0202393,0.999795,-0.00114333,
20.0384,-0.0188149,0.999823,-0.00029216,0.00468931,-0.999988,-0.00152848,-0.0207265,0.999785,0.00010869,
20.0485,-0.0189453,0.999821,0.0001698,0.00705677,-0.999971,-0.00272879,-0.0199696,0.9998,0.00141707,
20.0586,-0.0185529,0.999828,0.000838342,0.0105086,-0.999938,-0.00381353,-0.0180041,0.999835,0.0026082,
20.0687,-0.0174431,0.999846,0.00166171,0.0148671,-0.999878,-0.00468763,-0.0150228,0.999881,0.00353336,
20.0788,-0.0155001,0.999877,0.00253637,0.0198948,-0.999788,-0.0053033,-0.0113409,0.999927,0.00409074,
20.0889,-0.0127308,0.999913,0.00332773,0.0253386,-0.999663,-0.00565039,-0.00734308,0.999964,0.00424018,
20.099,-0.00928236,0.999949,0.0039001,0.0309578,-0.999504,-0.00574083,-0.00341924,0.999986,0.00400691,
20.1091,-0.00542608,0.999977,0.00414746,0.0365335,-0.999317,-0.00559462,9.69504e-05,0.999994,0.00347292,
20.1192,-0.00151353,0.999991,0.00401705,0.0418672,-0.999109,-0.00523256,0.00297567,0.999992,0.00275731,
20.1293,0.00208474,0.999992,0.00352032,0.0467767,-0.998894,-0.00467763,0.00511477,0.999985,0.00199007,
20.1394,0.00504333,0.999984,0.0027296,0.0510985,-0.998686,-0.00396244,0.00653595,0.999978,0.00128552,
20.1495,0.00713502,0.999973,0.00176259,0.0547011,-0.998498,-0.00313787,0.00735641,0.999973,0.000722019,
20.1596,0.00826302,0.999966,0.000759516,0.057507,-0.998343,-0.00227717,0.00774502,0.99997,0.000332414,
20.1697,0.00846859,0.999964,-0.000141534,0.0595172,-0.998226,-0.00147196,0.00787569,0.999969,0.000107151,
20.1798,0.00791561,0.999968,-0.000825909,0.0608261,-0.998148,-0.000819647,0.00789036,0.999969,7.92454e-06,
20.1899,0.00685822,0.999976,-0.00121714,0.0616209,-0.9981,-0.000405327,0.00788027,0.999969,-1.29124e-05,
20.2,0.00559889,0.999984,-0.00128385,0.0621606,-0.998066,-0.000283479,0.00788829,0.999969,6.53141e-06,
20.2101,0.00444479,0.99999,-0.00103943,0.0627383,-0.99803,-0.000465264,0.00792817,0.999969,5.02915e-05,
20.2202,0.00366826,0.999993,-0.000535867,0.0636347,-0.997973,-0.000915424,0.00801194,0.999968,0.000127402,
20.2303,0.00347568,0.999994,0.000146206,0.0650736,-0.997879,-0.00155985,0.00817448,0.999967,0.000264745,
20.2404,0.003987,0.999992,0.000909747,0.0671907,-0.997737,-0.00230151,0.0084859,0.999964,0.000492815,
20.2505,0.00522705,0.999985,0.00165439,0.0700219,-0.997541,-0.00304006,0.0090469,0.999959,0.000829442,
20.2606,0.00712886,0.999972,0.00228927,0.0735109,-0.997288,-0.00368962,0.00996809,0.99995,0.00126698,
20.2707,0.0095482,0.999951,0.00274431,0.0775324,-0.996981,-0.00419043,0.0113394,0.999934,0.00176721,
20.2808,0.0122878,0.99992,0.00297871,0.0819222,-0.996629,-0.00451236,0.0131993,0.99991,0.00226569,
20.2909,0.0151279,0.999881,0.00298519,0.0865061,-0.99624,-0.00465109,0.0155128,0.999876,0.00268442,
20.301,0.0178588,0.999837,0.00278897,0.0911203,-0.995829,-0.00461996,0.0181665,0.999831,0.00294918,
20.3111,0.02031,0.999791,0.00244141,0.095622,-0.995408,-0.00444124,0.020981,0.999775,0.0030068,
20.3212,0.0223709,0.999748,0.00200921,0.0998928,-0.99499,-0.0041401,0.02374,0.999714,0.0028378,
20.3313,0.0239994,0.999711,0.00156136,0.103837,-0.994587,-0.00374268,0.0262276,0.999653,0.00246129,
20.3414,0.0252172,0.999681,0.00115658,0.10738,-0.994213,-0.00327775,0.028266,0.999599,0.00193139,
20.3515,0.0260937,0.999659,0.000834197,0.110475,-0.993875,-0.00277974,0.0297452,0.999557,0.00132649,
20.3616,0.0267239,0.999643,0.000610326,0.113108,-0.99358,-0.00229056,0.0306389,0.99953,0.000734289,
20.3717,0.0272046,0.99963,0.000480061,0.115305,-0.993328,-0.0018581,0.0310048,0.999519,0.000236353,
20.3818,0.0276172,0.999618,0.000424538,0.11714,-0.993114,-0.00153071,0.0309706,0.99952,-0.000104796,
20.3919,0.0280178,0.999607,0.000420521,0.118732,-0.992925,-0.00134897,0.03071,0.999528,-0.000253761,
20.402,0.0284394,0.999595,0.000449483,0.120232,-0.992745,-0.00133698,0.0304137,0.999537,-0.00020485,
20.4121,0.0289009,0.999582,0.000503447,0.121805,-0.992553,-0.00149601,0.0302623,0.999542,2.03621e-05,
20.4222,0.02942,0.999567,0.000585955,0.123607,-0.99233,-0.00180278,0.0304026,0.999538,0.000379157,
20.4323,0.0300244,0.999549,0.000708152,0.125758,-0.992058,-0.00221312,0.0309326,0.999521,0.00081584,
20.4424,0.0307567,0.999527,0.000881507,0.128328,-0.991728,-0.00267015,0.0318936,0.99949,0.00127042,
20.4525,0.0316706,0.999498,0.00110975,0.131329,-0.991334,-0.0031148,0.0332714,0.999445,0.0016866,
20.4626,0.0328195,0.99946,0.00138285,0.134718,-0.990878,-0.00349587,0.0350032,0.999385,0.00201838,
20.4727,0.0342404,0.999412,0.00167511,0.138411,-0.990368,-0.0037772,0.0369901,0.999313,0.00223475,
20.4828,0.035938,0.999352,0.00194827,0.142302,-0.989815,-0.00394058,0.0391128,0.999232,0.00232217,
20.4929,0.0378757,0.99928,0.0021589,0.146276,-0.989236,-0.00398453,0.0412486,0.999146,0.00228477,
20.503,0.0399738,0.999198,0.00226803,0.150227,-0.988644,-0.00392006,0.043287,0.99906,0.00214217,
20.5131,0.0421197,0.99911,0.00225054,0.154065,-0.988054,-0.00376557,0.0451431,0.998979,0.00192525,
20.5232,0.0441851,0.999021,0.00210162,0.157721,-0.987477,-0.00354247,0.0467657,0.998904,0.00167039,
20.5333,0.0460481,0.998938,0.00183881,0.161146,-0.986925,-0.00327266,0.048139,0.99884,0.00141331,
20.5434,0.0476146,0.998865,0.00149908,0.164309,-0.986404,-0.00297805,0.0492794,0.998784,0.00118347,
20.5535,0.0488344,0.998806,0.00113191,0.167198,-0.98592,-0.00268125,0.0502267,0.998737,0.0010003,
20.5636,0.0497087,0.998763,0.000790043,0.169822,-0.985472,-0.00240614,0.0510329,0.998697,0.000871872,
20.5737,0.050288,0.998735,0.000520165,0.172211,-0.985058,-0.00217739,0.0517514,0.99866,0.00079631,
20.5838,0.0506616,0.998716,0.000355408,0.174417,-0.98467,-0.00201829,0.0524286,0.998624,0.000765187,
20.5939,0.0509413,0.998702,0.000311048,0.176514,-0.984296,-0.00194716,0.0530997,0.998589,0.000767999,
20.604,0.0512433,0.998686,0.000383801,0.178589,-0.983922,-0.0019735,0.0537891,0.998552,0.000796222,
20.6141,0.0516708,0.998664,0.000554337,0.180735,-0.98353,-0.00209498,0.0545146,0.998513,0.000845812,
20.6242,0.0523016,0.998631,0.000792058,0.183034,-0.983104,-0.00229658,0.0552931,0.99847,0.000917422,
20.6343,0.0531801,0.998584,0.00106089,0.185552,-0.982631,-0.00255229,0.0561449,0.998422,0.00101439,
20.6444,0.0543155,0.998523,0.00132497,0.188323,-0.982103,-0.00282929,0.0570948,0.998368,0.00113929,
20.6545,0.0556854,0.998447,0.00155338,0.191348,-0.981517,-0.00309337,0.0581702,0.998306,0.00129018,
20.6646,0.0572423,0.998359,0.0017234,0.194599,-0.980877,-0.00331459,0.0593944,0.998234,0.00145811,
20.6747,0.0589223,0.998261,0.0018222,0.198021,-0.980192,-0.00347147,0.0607789,0.99815,0.00162659,
20.6848,0.0606554,0.998157,0.0018471,0.201547,-0.979472,-0.00355317,0.0623163,0.998055,0.0017737,
20.6949,0.0623739,0.998051,0.0018045,0.205105,-0.978733,-0.00355927,0.0639761,0.99795,0.00187612,
20.705,0.0640206,0.997947,0.00170789,0.208629,-0.977989,-0.00349775,0.0657057,0.997837,0.00191436,
20.7151,0.0655536,0.997848,0.00157522,0.212063,-0.97725,-0.00338203,0.0674368,0.997722,0.00187751,
20.7252,0.0669496,0.997755,0.00142598,0.215366,-0.976528,-0.00322799,0.0690955,0.997608,0.00176642,
20.7353,0.0682035,0.997671,0.00127835,0.218515,-0.975829,-0.00305189,0.0706151,0.997502,0.00159442,
20.7454,0.0693258,0.997593,0.00114695,0.221497,-0.975157,-0.00286918,0.0719472,0.997407,0.00138525,
20.7555,0.0703385,0.997523,0.00104138,0.224314,-0.974513,-0.00269432,0.0730706,0.997326,0.00116883,
20.7656,0.0712697,0.997457,0.000965936,0.226981,-0.973896,-0.00254081,0.0739945,0.997258,0.000975864,
20.7757,0.0721487,0.997393,0.000920314,0.229521,-0.973301,-0.00242111,0.074756,0.997202,0.00083243,
20.7858,0.0730018,0.997331,0.000901222,0.231971,-0.97272,-0.00234592,0.0754133,0.997152,0.000755758,
