Time,i0_x,i0_y,i0_z,mag1_x,mag1_y,mag1_z,mag2_x,mag2_y,mag2_z,mag3_x,mag3_y,mag3_z,mag4_x,mag4_y,mag4_z,mag5_x,mag5_y,mag5_z,mag6_x,mag6_y,mag6_z,mag7_x,mag7_y,mag7_z,mag8_x,mag8_y,mag8_z,mag9_x,mag9_y,mag9_z,o0_x,o0_y,o0_z,
31.9059,0.461685,0.887044,-0.000241394,0.982342,-0.187093,0.00081171,0.999992,0.0040228,-0.000234394,0.999997,-0.00231658,-4.83194e-05,1,0.000439319,-5.11822e-05,1,-0.000192809,-4.98312e-05,0.999999,0.00101165,-2.98792e-05,0.999954,-0.00955154,-0.00033565,0.997815,0.0660521,0.00134095,0.921117,-0.389273,-0.0029849,0.426558,0.90446,0.000791404,
31.916,0.461565,0.887107,-0.000243071,0.982167,-0.188009,0.000820047,0.999991,0.00417585,-0.000236852,0.999997,-0.00231855,-4.80132e-05,1,0.000440512,-5.12113e-05,1,-0.000193543,-4.98969e-05,1,0.000999375,-2.96432e-05,0.999957,-0.00931829,-0.000333466,0.9979,0.0647588,0.00132386,0.922269,-0.386537,-0.00296716,0.427138,0.904186,0.000785144,
31.9261,0.461443,0.88717,-0.000244833,0.98199,-0.188933,0.000828487,0.999991,0.00433115,-0.000239401,0.999997,-0.00232083,-4.76668e-05,1,0.000441748,-5.12681e-05,1,-0.00019422,-4.993e-05,1,0.000986706,-2.93501e-05,0.999959,-0.00908573,-0.000332196,0.997982,0.0634803,0.00130914,0.923407,-0.383811,-0.00295144,0.427713,0.903914,0.000779679,
31.9362,0.46132,0.887234,-0.000246709,0.98181,-0.189866,0.000837007,0.99999,0.00448879,-0.000242068,0.999997,-0.00232342,-4.73074e-05,1,0.000443052,-5.13417e-05,1,-0.000194889,-4.99219e-05,1,0.000973641,-2.90665e-05,0.999961,-0.00885328,-0.000331314,0.998062,0.0622149,0.00129599,0.924531,-0.381096,-0.00293714,0.428284,0.903644,0.000774803,
31.9463,0.461196,0.887298,-0.000248711,0.981627,-0.190807,0.000845592,0.999989,0.00464892,-0.000244866,0.999997,-0.00232633,-4.69588e-05,1,0.000444434,-5.14183e-05,1,-0.000195599,-4.98763e-05,1,0.000960231,-2.8848e-05,0.999963,-0.00862087,-0.00033032,0.998139,0.0609613,0.00128355,0.925642,-0.378388,-0.00292363,0.428851,0.903375,0.000770285,
31.9564,0.46107,0.887364,-0.000250835,0.981442,-0.191757,0.000854244,0.999988,0.00481168,-0.000247789,0.999997,-0.00232952,-4.6637e-05,1,0.00044589,-5.14841e-05,1,-0.000196385,-4.98073e-05,1,0.000946566,-2.87365e-05,0.999965,-0.00838891,-0.000328769,0.998214,0.0597193,0.001271,0.926741,-0.37569,-0.00291026,0.429414,0.903107,0.000765885,
31.9665,0.460942,0.88743,-0.000253057,0.981254,-0.192716,0.000862972,0.999988,0.00497721,-0.000250818,0.999997,-0.00233295,-4.63487e-05,1,0.000447398,-5.15292e-05,1,-0.000197261,-4.97345e-05,1,0.000932761,-2.87598e-05,0.999967,-0.00815822,-0.000326288,0.998287,0.0584894,0.00125758,0.927827,-0.373,-0.00289639,0.429974,0.902841,0.000761365,
31.9766,0.460813,0.887497,-0.000255346,0.981064,-0.193684,0.000871793,0.999987,0.00514559,-0.000253923,0.999997,-0.00233657,-4.60916e-05,1,0.000448931,-5.15493e-05,1,-0.000198217,-4.96777e-05,1,0.00091894,-2.89324e-05,0.999969,-0.00792993,-0.000322599,0.998358,0.057273,0.00124263,0.9289,-0.370319,-0.0028814,0.430529,0.902576,0.000756502,
31.9867,0.460682,0.887565,-0.000257664,0.98087,-0.19466,0.00088073,0.999986,0.0053169,-0.000257071,0.999997,-0.00234036,-4.58569e-05,1,0.000450462,-5.15469e-05,1,-0.000199218,-4.9651e-05,1,0.000905232,-2.92584e-05,0.99997,-0.00770541,-0.000317526,0.998426,0.0560719,0.00122564,0.92996,-0.367649,-0.00286477,0.43108,0.902313,0.000751097,
31.9968,0.460549,0.887634,-0.000259977,0.980674,-0.195645,0.000889801,0.999985,0.00549115,-0.000260233,0.999997,-0.0023443,-4.56319e-05,1,0.000451969,-5.153e-05,1,-0.000200221,-4.96591e-05,1,0.000891757,-2.97339e-05,0.999972,-0.00748612,-0.000311,0.998492,0.0548883,0.00120626,0.931006,-0.364992,-0.00284605,0.431627,0.902052,0.000744991,
32.0069,0.460415,0.887704,-0.000262257,0.980475,-0.19664,0.00089902,0.999984,0.00566833,-0.000263387,0.999997,-0.00234837,-4.54036e-05,1,0.000453441,-5.151e-05,1,-0.000201181,-4.96969e-05,1,0.000878627,-3.03494e-05,0.999974,-0.00727351,-0.000303057,0.998555,0.0537249,0.00118429,0.932038,-0.36235,-0.00282491,0.432168,0.901793,0.000738067,
32.017,0.460279,0.887774,-0.000264493,0.980274,-0.197644,0.000908394,0.999983,0.00584841,-0.000266527,0.999997,-0.0023526,-4.51611e-05,1,0.000454883,-5.14987e-05,1,-0.000202065,-4.97509e-05,1,0.000865947,-3.1091e-05,0.999975,-0.00706898,-0.000293827,0.998616,0.0525843,0.00115976,0.933054,-0.359725,-0.00280116,0.432703,0.901536,0.000730257,
32.0271,0.460141,0.887846,-0.000266686,0.980069,-0.198657,0.000917917,0.999982,0.00603135,-0.000269659,0.999997,-0.00235701,-4.48975e-05,1,0.000456311,-5.15054e-05,1,-0.000202862,-4.98042e-05,1,0.000853805,-3.1941e-05,0.999976,-0.00687369,-0.000283521,0.998674,0.051469,0.00113286,0.934054,-0.35712,-0.00277474,0.433231,0.901283,0.000721543,
32.0372,0.460002,0.887918,-0.000268851,0.979861,-0.19968,0.00092758,0.999981,0.00621716,-0.000272802,0.999997,-0.00236161,-4.46096e-05,1,0.000457749,-5.15351e-05,1,-0.00020358,-4.98409e-05,1,0.000842279,-3.28773e-05,0.999978,-0.00668858,-0.000272414,0.998729,0.0503814,0.00110393,0.935038,-0.354537,-0.00274575,0.433752,0.901032,0.000711954,
32.0473,0.459861,0.887991,-0.000271014,0.97965,-0.200712,0.000937367,0.999979,0.00640585,-0.000275982,0.999997,-0.00236645,-4.42978e-05,1,0.000459225,-5.15875e-05,1,-0.000204246,-4.98507e-05,1,0.00083143,-3.38734e-05,0.999979,-0.00651426,-0.000260823,0.998782,0.0493232,0.00107346,0.936004,-0.351979,-0.00271439,0.434264,0.900785,0.000701568,
32.0574,0.459718,0.888065,-0.000273204,0.979436,-0.201754,0.000947262,0.999978,0.00659745,-0.000279225,0.999997,-0.00237153,-4.39649e-05,1,0.00046076,-5.16575e-05,1,-0.000204893,-4.98314e-05,1,0.000821298,-3.48977e-05,0.99998,-0.00635104,-0.000249087,0.998833,0.0482956,0.00104204,0.936952,-0.349448,-0.00268104,0.434769,0.900542,0.000690501,
32.0675,0.459574,0.888139,-0.000275451,0.979218,-0.202807,0.000957253,0.999977,0.00679205,-0.000282559,0.999997,-0.00237688,-4.36142e-05,1,0.000462369,-5.17366e-05,1,-0.000205554,-4.9789e-05,1,0.000811897,-3.59152e-05,0.999981,-0.00619884,-0.000237545,0.99888,0.0472994,0.00101033,0.937881,-0.346946,-0.00264615,0.435264,0.900303,0.000678904,
32.0776,0.459428,0.888215,-0.000277776,0.978998,-0.203869,0.000967332,0.999976,0.00698976,-0.000286001,0.999997,-0.00238251,-4.32482e-05,1,0.000464056,-5.18153e-05,1,-0.00020625,-4.97358e-05,1,0.000803213,-3.68886e-05,0.999982,-0.00605729,-0.000226515,0.998926,0.0463343,0.000978992,0.938792,-0.344475,-0.00261028,0.435749,0.900068,0.000666957,
32.0877,0.459281,0.888291,-0.000280194,0.978774,-0.204941,0.000977502,0.999974,0.0071907,-0.000289558,0.999997,-0.00238843,-4.28685e-05,1,0.000465813,-5.18851e-05,1,-0.000206987,-4.96864e-05,1,0.000795199,-3.77819e-05,0.999982,-0.0059257,-0.000216279,0.998968,0.0453998,0.000948668,0.939684,-0.342034,-0.00257402,0.436226,0.899837,0.000654854,
32.0978,0.459131,0.888368,-0.000282706,0.978547,-0.206023,0.000987773,0.999973,0.00739499,-0.000293229,0.999997,-0.00239464,-4.24747e-05,1,0.000467625,-5.19405e-05,1,-0.000207754,-4.96537e-05,1,0.000787778,-3.85637e-05,0.999983,-0.00580314,-0.000207067,0.999009,0.0444943,0.000919938,0.940558,-0.339625,-0.00253802,0.436692,0.899611,0.000642802,
32.1079,0.45898,0.888447,-0.000285304,0.978316,-0.207116,0.000998161,0.999971,0.00760274,-0.000297002,0.999997,-0.00240117,-4.20659e-05,1,0.000469475,-5.19802e-05,1,-0.000208528,-4.96457e-05,1,0.00078085,-3.92106e-05,0.999984,-0.00568848,-0.000199046,0.999048,0.0436159,0.000893278,0.941413,-0.337246,-0.00250288,0.437149,0.899389,0.000631009,
32.118,0.458827,0.888526,-0.000287972,0.978082,-0.208218,0.00100868,0.999969,0.00781406,-0.000300862,0.999997,-0.00240802,-4.16408e-05,1,0.000471344,-5.20068e-05,1,-0.000209281,-4.96635e-05,1,0.000774296,-3.97098e-05,0.999984,-0.00558047,-0.000192313,0.999085,0.0427624,0.000869043,0.942251,-0.334898,-0.00246918,0.437597,0.899171,0.000619672,
32.1281,0.458671,0.888606,-0.000290689,0.977844,-0.209332,0.00101936,0.999968,0.008029,-0.000304789,0.999997,-0.00241521,-4.11988e-05,1,0.000473219,-5.20261e-05,1,-0.000209988,-4.97018e-05,1,0.000767994,-4.00601e-05,0.999985,-0.00547781,-0.000186895,0.99912,0.0419311,0.000847443,0.943073,-0.332578,-0.00243741,0.438037,0.898957,0.000608971,
32.1382,0.458514,0.888687,-0.000293435,0.977603,-0.210456,0.00103022,0.999966,0.00824764,-0.000308766,0.999997,-0.00242275,-4.07409e-05,1,0.000475098,-5.20451e-05,1,-0.000210634,-4.97506e-05,1,0.000761825,-4.02716e-05,0.999986,-0.00537921,-0.000182746,0.999154,0.0411193,0.00082854,0.943878,-0.330284,-0.00240794,0.438468,0.898747,0.000599059,
32.1483,0.458355,0.888769,-0.000296195,0.977358,-0.21159,0.00104125,0.999964,0.00846999,-0.000312783,0.999997,-0.00243067,-4.02697e-05,1,0.000476983,-5.20706e-05,1,-0.000211217,-4.97982e-05,1,0.000755684,-4.03637e-05,0.999986,-0.00528347,-0.000179756,0.999186,0.0403243,0.000812253,0.944669,-0.328015,-0.00238102,0.438891,0.89854,0.000590051,
32.1584,0.458193,0.888853,-0.000298959,0.977109,-0.212736,0.00105247,0.999962,0.00869609,-0.000316835,0.999997,-0.00243896,-3.97893e-05,1,0.000478886,-5.21071e-05,1,-0.000211749,-4.98344e-05,1,0.000749491,-4.03619e-05,0.999987,-0.00518954,-0.000177759,0.999218,0.0395434,0.000798367,0.945447,-0.325768,-0.00235675,0.439308,0.898336,0.000582017,
32.1685,0.458029,0.888937,-0.000301729,0.976857,-0.213893,0.00106388,0.99996,0.00892596,-0.000320924,0.999997,-0.00244765,-3.93044e-05,1,0.000480821,-5.21559e-05,1,-0.000212249,-4.98529e-05,1,0.000743186,-4.02948e-05,0.999987,-0.00509655,-0.000176542,0.999248,0.0387746,0.000786559,0.946211,-0.323541,-0.00233509,0.439719,0.898135,0.000574977,
32.1786,0.457864,0.889022,-0.000304509,0.9766,-0.215061,0.00107545,0.999958,0.00915964,-0.00032506,0.999997,-0.00245672,-3.88197e-05,1,0.000482801,-5.22149e-05,1,-0.000212742,-4.98529e-05,1,0.000736737,-4.01908e-05,0.999987,-0.00500387,-0.000175867,0.999277,0.0380158,0.000776419,0.946964,-0.321331,-0.00231584,0.440125,0.897936,0.000568899,
32.1887,0.457696,0.889109,-0.000307314,0.97634,-0.21624,0.00108719,0.999956,0.00939717,-0.000329256,0.999997,-0.00246617,-3.83382e-05,1,0.000484837,-5.22793e-05,1,-0.000213248,-4.98383e-05,1,0.000730133,-4.00758e-05,0.999988,-0.00491113,-0.00017548,0.999305,0.0372657,0.000767487,0.947706,-0.319136,-0.00229866,0.440527,0.897739,0.000563694,
32.1988,0.457526,0.889196,-0.000310159,0.976075,-0.217431,0.00109907,0.999953,0.00963861,-0.000333527,0.999997,-0.002476,-3.7861e-05,1,0.00048693,-5.23429e-05,1,-0.000213781,-4.98169e-05,1,0.000723383,-3.99723e-05,0.999988,-0.0048182,-0.000175133,0.999333,0.0365234,0.000759276,0.948438,-0.316954,-0.00228312,0.440925,0.897544,0.000559224,
32.2089,0.457354,0.889284,-0.00031306,0.975806,-0.218634,0.00111108,0.999951,0.00988405,-0.000337886,0.999997,-0.0024862,-3.73864e-05,1,0.000489077,-5.23996e-05,1,-0.000214343,-4.97974e-05,1,0.000716508,-3.98993e-05,0.999989,-0.0047252,-0.000174597,0.999359,0.0357884,0.000751313,0.94916,-0.314785,-0.00226869,0.441319,0.89735,0.000555308,
32.219,0.45718,0.889374,-0.000316028,0.975533,-0.219849,0.0011232,0.999949,0.0101336,-0.000342343,0.999997,-0.00249675,-3.69099e-05,1,0.000491266,-5.24456e-05,1,-0.000214926,-4.97874e-05,1,0.000709541,-3.9872e-05,0.999989,-0.00463246,-0.000173679,0.999385,0.0350608,0.000743159,0.949873,-0.312627,-0.00225478,0.441711,0.897157,0.000551732,
32.2291,0.457004,0.889465,-0.000319071,0.975256,-0.221075,0.00113545,0.999946,0.0103873,-0.000346906,0.999997,-0.00250766,-3.64251e-05,1,0.000493484,-5.24798e-05,1,-0.000215513,-4.97912e-05,1,0.000702527,-3.99028e-05,0.99999,-0.00454048,-0.000172232,0.99941,0.0343411,0.000734437,0.950577,-0.310481,-0.00224083,0.442099,0.896966,0.000548261,
32.2392,0.456825,0.889556,-0.000322187,0.974975,-0.222314,0.00114782,0.999943,0.0106453,-0.000351575,0.999997,-0.00251895,-3.59238e-05,1,0.000495716,-5.25045e-05,1,-0.000216086,-4.98093e-05,1,0.000695516,-4.00013e-05,0.99999,-0.00444988,-0.000170164,0.999434,0.0336299,0.000724848,0.951272,-0.308346,-0.00222625,0.442486,0.896775,0.00054466,
32.2493,0.456644,0.889649,-0.000325373,0.974688,-0.223564,0.00116031,0.99994,0.0109078,-0.000356349,0.999997,-0.00253062,-3.53982e-05,1,0.000497954,-5.25245e-05,1,-0.000216626,-4.98382e-05,1,0.000688566,-4.01733e-05,0.99999,-0.00436132,-0.000167443,0.999457,0.0329284,0.000714186,0.951957,-0.306223,-0.00221055,0.442869,0.896586,0.000540706,
32.2594,0.456461,0.889743,-0.000328618,0.974398,-0.224827,0.00117295,0.999937,0.0111747,-0.000361222,0.999997,-0.0025427,-3.4841e-05,1,0.000500194,-5.25466e-05,1,-0.000217124,-4.98717e-05,1,0.00068174,-4.04209e-05,0.999991,-0.00427546,-0.00016409,0.99948,0.0322376,0.00070234,0.952633,-0.304115,-0.00219332,0.443249,0.896398,0.000536206,
32.2695,0.456275,0.889839,-0.000331911,0.974103,-0.226103,0.00118574,0.999934,0.0114463,-0.000366189,0.999997,-0.00255523,-3.42473e-05,1,0.000502442,-5.25773e-05,1,-0.000217575,-4.99026e-05,1,0.0006751,-4.07402e-05,0.999991,-0.00419293,-0.000160181,0.999502,0.0315589,0.000689298,0.953299,-0.302022,-0.00217428,0.443625,0.896212,0.000531012,
32.2796,0.456086,0.889935,-0.000335241,0.973803,-0.22739,0.0011987,0.999931,0.0117226,-0.000371245,0.999997,-0.00256825,-3.36146e-05,1,0.00050471,-5.26216e-05,1,-0.000217986,-4.99248e-05,1,0.000668709,-4.11216e-05,0.999992,-0.00411421,-0.000155833,0.999522,0.0308934,0.000675136,0.953954,-0.299946,-0.00215326,0.443997,0.896028,0.000525032,
32.2897,0.455895,0.890033,-0.0003386,0.973498,-0.228691,0.00121184,0.999928,0.0120036,-0.000376387,0.999997,-0.00258179,-3.29434e-05,1,0.000507015,-5.26817e-05,1,-0.000218367,-4.99351e-05,1,0.000662614,-4.15492e-05,0.999992,-0.00403967,-0.000151194,0.999542,0.0302421,0.000660008,0.954598,-0.29789,-0.00213026,0.444364,0.895846,0.000518234,
32.2998,0.455702,0.890132,-0.000341986,0.973189,-0.230004,0.00122517,0.999924,0.0122895,-0.000381615,0.999997,-0.00259589,-3.22368e-05,1,0.000509372,-5.27571e-05,1,-0.000218733,-4.99331e-05,1,0.000656852,-4.20017e-05,0.999992,-0.0039695,-0.000146427,0.999561,0.0296059,0.000644135,0.95523,-0.295856,-0.0021054,0.444726,0.895667,0.000510651,
32.3099,0.455506,0.890233,-0.000345399,0.972875,-0.23133,0.0012387,0.999921,0.0125803,-0.000386934,0.999997,-0.00261058,-3.14999e-05,1,0.000511797,-5.2844e-05,1,-0.000219095,-4.99221e-05,1,0.000651436,-4.24548e-05,0.999992,-0.00390373,-0.000141698,0.99958,0.0289854,0.000627782,0.955851,-0.293845,-0.00207895,0.445081,0.89549,0.000502377,
32.32,0.455307,0.890334,-0.000348849,0.972555,-0.232669,0.00125242,0.999917,0.0128761,-0.000392348,0.999997,-0.00262589,-3.07388e-05,1,0.000514299,-5.29369e-05,1,-0.000219462,-4.99076e-05,1,0.000646355,-4.2884e-05,0.999993,-0.0038422,-0.00013716,0.999597,0.028381,0.000611242,0.956459,-0.291858,-0.00205127,0.445429,0.895317,0.000493561,
32.3301,0.455106,0.890437,-0.000352344,0.97223,-0.234022,0.00126633,0.999913,0.0131771,-0.000397866,0.999997,-0.00264184,-2.99597e-05,1,0.00051688,-5.30296e-05,1,-0.000219835,-4.98961e-05,1,0.00064158,-4.32671e-05,0.999993,-0.00378463,-0.000132943,0.999614,0.0277925,0.000594815,0.957055,-0.289898,-0.00202284,0.445771,0.895147,0.000484389,
32.3402,0.454902,0.890542,-0.000355896,0.971901,-0.235388,0.00128043,0.999909,0.0134832,-0.000403494,0.999996,-0.00265843,-2.91676e-05,1,0.000519536,-5.31167e-05,1,-0.000220208,-4.9893e-05,1,0.00063706,-4.35879e-05,0.999993,-0.00373063,-0.000129147,0.999629,0.0272198,0.000578791,0.957639,-0.287964,-0.00199415,0.446105,0.89498,0.000475077,
32.3503,0.454695,0.890647,-0.000359519,0.971565,-0.236768,0.00129472,0.999905,0.0137947,-0.00040924,0.999996,-0.00267567,-2.83656e-05,1,0.000522257,-5.31947e-05,1,-0.00022057,-4.99018e-05,1,0.000632733,-4.38376e-05,0.999993,-0.00367971,-0.000125832,0.999644,0.0266622,0.000563432,0.958211,-0.286056,-0.00196573,0.446433,0.894817,0.000465848,
32.3604,0.454486,0.890754,-0.000363219,0.971225,-0.238162,0.00130918,0.9999,0.0141117,-0.000415108,0.999996,-0.00269357,-2.75547e-05,1,0.000525032,-5.32624e-05,1,-0.000220909,-4.99228e-05,1,0.000628535,-4.40156e-05,0.999993,-0.00363137,-0.000123022,0.999659,0.026119,0.000548958,0.958771,-0.284174,-0.00193809,0.446753,0.894657,0.00045692,
32.3705,0.454273,0.890862,-0.000367002,0.970878,-0.23957,0.00132381,0.999896,0.0144342,-0.000421101,0.999996,-0.00271213,-2.67333e-05,1,0.000527848,-5.33213e-05,1,-0.000221212,-4.99538e-05,1,0.000624403,-4.41289e-05,0.999994,-0.0035851,-0.000120702,0.999672,0.0255892,0.000535537,0.959319,-0.282317,-0.0019117,0.447066,0.894501,0.000448487,
32.3806,0.454058,0.890972,-0.000370868,0.970526,-0.240992,0.00133861,0.999891,0.0147624,-0.000427219,0.999996,-0.00273136,-2.58976e-05,1,0.000530697,-5.33745e-05,1,-0.000221473,-4.99898e-05,1,0.000620288,-4.41907e-05,0.999994,-0.00354044,-0.000118825,0.999686,0.0250716,0.000523277,0.959857,-0.280485,-0.00188691,0.447374,0.894347,0.000440707,
32.3907,0.45384,0.891083,-0.000374813,0.970169,-0.242428,0.00135359,0.999886,0.0150965,-0.000433461,0.999996,-0.00275126,-2.50425e-05,1,0.000533574,-5.34267e-05,1,-0.000221689,-5.00255e-05,1,0.000616155,-4.42176e-05,0.999994,-0.00349699,-0.000117322,0.999698,0.0245651,0.000512222,0.960384,-0.278674,-0.001864,0.447675,0.894196,0.000433691,
32.4008,0.453619,0.891196,-0.000378828,0.969805,-0.243878,0.00136874,0.999881,0.0154364,-0.000439824,0.999996,-0.00277187,-2.4162e-05,1,0.000536481,-5.3482e-05,1,-0.000221866,-5.00556e-05,1,0.000611987,-4.42269e-05,0.999994,-0.00345444,-0.000116106,0.99971,0.0240685,0.000502354,0.960902,-0.276883,-0.00184311,0.447972,0.894048,0.000427499,
32.4109,0.453395,0.89131,-0.000382906,0.969435,-0.245343,0.00138408,0.999875,0.0157825,-0.000446305,0.999996,-0.00279319,-2.32505e-05,1,0.000539422,-5.35439e-05,1,-0.000222014,-5.00766e-05,1,0.000607783,-4.42345e-05,0.999994,-0.0034126,-0.000115085,0.999722,0.0235805,0.000493596,0.961411,-0.275111,-0.00182424,0.448264,0.893901,0.000422136,
32.421,0.453167,0.891425,-0.000387036,0.96906,-0.246823,0.0013996,0.99987,0.0161347,-0.000452903,0.999996,-0.00281528,-2.23033e-05,1,0.000542406,-5.36144e-05,1,-0.000222142,-5.00878e-05,1,0.000603554,-4.42527e-05,0.999994,-0.00337133,-0.000114172,0.999733,0.0231002,0.00048582,0.961912,-0.273354,-0.00180729,0.448552,0.893756,0.000417552,
32.4311,0.452937,0.891543,-0.000391212,0.968678,-0.248317,0.0014153,0.999864,0.0164932,-0.00045962,0.999996,-0.00283815,-2.13175e-05,1,0.000545441,-5.36936e-05,1,-0.000222263,-5.00904e-05,1,0.00059932,-4.42895e-05,0.999994,-0.00333062,-0.000113288,0.999744,0.0226267,0.000478853,0.962405,-0.271613,-0.00179202,0.448838,0.893613,0.00041365,
32.4412,0.452703,0.891661,-0.000395429,0.968289,-0.249827,0.0014312,0.999858,0.016858,-0.000466457,0.999996,-0.00286185,-2.02917e-05,1,0.000548536,-5.37799e-05,1,-0.000222384,-5.0088e-05,1,0.000595106,-4.43486e-05,0.999995,-0.00329051,-0.000112372,0.999754,0.0221593,0.000472495,0.962891,-0.269884,-0.00177809,0.44912,0.893471,0.000410296,
32.4513,0.452466,0.891782,-0.000399688,0.967895,-0.251352,0.00144728,0.999851,0.0172294,-0.000473418,0.999996,-0.00288642,-1.92266e-05,1,0.000551696,-5.3871e-05,1,-0.000222507,-5.00849e-05,1,0.000590935,-4.44295e-05,0.999995,-0.00325109,-0.000111381,0.999764,0.0216975,0.000466529,0.963371,-0.268168,-0.0017651,0.449401,0.89333,0.000407326,
32.4614,0.452226,0.891903,-0.000403991,0.967493,-0.252892,0.00146356,0.999845,0.0176075,-0.000480511,0.999996,-0.00291189,-1.81239e-05,1,0.000554923,-5.3964e-05,1,-0.00022263,-5.0085e-05,1,0.000586828,-4.45291e-05,0.999995,-0.00321246,-0.000110292,0.999774,0.021241,0.000460735,0.963844,-0.266463,-0.00175262,0.449679,0.89319,0.00040456,
32.4715,0.451982,0.892027,-0.000408345,0.967086,-0.254447,0.00148003,0.999838,0.0179922,-0.000487743,0.999996,-0.00293829,-1.69861e-05,1,0.000558217,-5.40563e-05,1,-0.000222746,-5.00911e-05,1,0.000582798,-4.46426e-05,0.999995,-0.00317475,-0.0001091,0.999784,0.0207898,0.000454904,0.96431,-0.264768,-0.00174018,0.449955,0.893051,0.000401817,
32.4816,0.451735,0.892152,-0.00041276,0.966671,-0.256019,0.00149668,0.999831,0.0183839,-0.00049512,0.999996,-0.00296566,-1.58158e-05,1,0.000561575,-5.41465e-05,1,-0.000222847,-5.0104e-05,1,0.000578856,-4.47643e-05,0.999995,-0.00313807,-0.000107812,0.999793,0.0203441,0.00044885,0.964771,-0.263086,-0.00172738,0.45023,0.892913,0.000398925,
32.4917,0.451485,0.892279,-0.000417243,0.966249,-0.257606,0.00151353,0.999823,0.0187827,-0.000502651,0.999996,-0.00299401,-1.46146e-05,1,0.000564991,-5.42341e-05,1,-0.000222924,-5.01227e-05,1,0.000575005,-4.48892e-05,0.999995,-0.0031025,-0.000106445,0.999802,0.0199041,0.000442422,0.965225,-0.261415,-0.00171383,0.450502,0.892776,0.000395733,
32.5018,0.451231,0.892407,-0.000421802,0.96582,-0.259208,0.00153056,0.999816,0.0191886,-0.00051034,0.999995,-0.00302339,-1.33829e-05,1,0.000568463,-5.43199e-05,1,-0.000222973,-5.01447e-05,1,0.000571242,-4.5013e-05,0.999995,-0.0030681,-0.00010502,0.99981,0.0194704,0.000435512,0.965673,-0.259757,-0.00169927,0.450771,0.892639,0.000392124,
32.5119,0.450974,0.892537,-0.000426444,0.965384,-0.260828,0.00154779,0.999808,0.019602,-0.000518193,0.999995,-0.0030538,-1.21196e-05,1,0.000571988,-5.44056e-05,1,-0.000222992,-5.01669e-05,1,0.000567564,-4.51326e-05,0.999995,-0.0030349,-0.000103558,0.999819,0.0190434,0.000428059,0.966113,-0.258113,-0.00168348,0.451038,0.892505,0.000388017,
32.522,0.450713,0.892669,-0.00043117,0.964941,-0.262463,0.00156521,0.999799,0.0200228,-0.00052621,0.999995,-0.00308529,-1.08219e-05,1,0.000575566,-5.44933e-05,1,-0.000222982,-5.01866e-05,1,0.000563963,-4.52464e-05,0.999995,-0.00300292,-0.000102075,0.999826,0.0186237,0.00042005,0.966547,-0.256484,-0.00166642,0.451301,0.892372,0.000383376,
32.5321,0.450448,0.892803,-0.000435981,0.96449,-0.264114,0.00158282,0.999791,0.0204514,-0.000534396,0.999995,-0.00311787,-9.48561e-06,1,0.000579199,-5.45852e-05,1,-0.000222948,-5.02023e-05,1,0.000560433,-4.53542e-05,0.999996,-0.00297213,-0.000100582,0.999834,0.0182118,0.000411523,0.966973,-0.254872,-0.0016481,0.451561,0.89224,0.000378209,
32.5422,0.45018,0.892938,-0.000440874,0.964032,-0.265783,0.00160064,0.999782,0.0208878,-0.000542749,0.999995,-0.00315158,-8.10587e-06,1,0.00058289,-5.46827e-05,1,-0.000222895,-5.02137e-05,1,0.000556965,-4.54568e-05,0.999996,-0.00294254,-9.90825e-05,0.999841,0.0178083,0.000402557,0.967392,-0.253278,-0.00162868,0.451816,0.892111,0.000372568,
32.5523,0.449908,0.893075,-0.000445845,0.963566,-0.267468,0.00161866,0.999772,0.0213322,-0.000551271,0.999995,-0.00318647,-6.67761e-06,1,0.000586647,-5.47869e-05,1,-0.000222828,-5.02221e-05,1,0.000553557,-4.55562e-05,0.999996,-0.00291413,-9.75785e-05,0.999848,0.0174135,0.000393269,0.967803,-0.251702,-0.00160838,0.452067,0.891984,0.000366543,
32.5624,0.449631,0.893214,-0.000450889,0.963091,-0.269169,0.0016369,0.999763,0.0217848,-0.000559963,0.999995,-0.00322258,-5.19619e-06,1,0.000590474,-5.48976e-05,1,-0.000222749,-5.02295e-05,1,0.000550205,-4.56547e-05,0.999996,-0.0028869,-9.60681e-05,0.999855,0.0170277,0.000383802,0.968207,-0.250147,-0.00158753,0.452314,0.891859,0.000360253,
32.5725,0.449351,0.893355,-0.000456002,0.962609,-0.270888,0.00165534,0.999752,0.0222458,-0.000568829,0.999995,-0.00325997,-3.65798e-06,1,0.000594377,-5.50143e-05,1,-0.000222659,-5.02382e-05,1,0.00054691,-4.57553e-05,0.999996,-0.00286086,-9.45511e-05,0.999861,0.016651,0.000374315,0.968602,-0.248611,-0.00156646,0.452556,0.891736,0.000353841,
32.5826,0.449067,0.893498,-0.00046118,0.962119,-0.272624,0.001674,0.999742,0.0227153,-0.000577871,0.999995,-0.00329869,-2.06065e-06,1,0.000598359,-5.51356e-05,1,-0.000222553,-5.025e-05,1,0.000543675,-4.58603e-05,0.999996,-0.00283602,-9.3031e-05,0.999867,0.0162832,0.000364974,0.96899,-0.247096,-0.00154556,0.452792,0.891616,0.000347458,
