Time,Magnet_72_0_x,Magnet_72_0_y,Magnet_72_0_z,Magnet_72_1_x,Magnet_72_1_y,Magnet_72_1_z,Magnet_72_2_x,Magnet_72_2_y,Magnet_72_2_z,Magnet_72_3_x,Magnet_72_3_y,Magnet_72_3_z,Magnet_72_4_x,Magnet_72_4_y,Magnet_72_4_z,Magnet_72_5_x,Magnet_72_5_y,Magnet_72_5_z,Magnet_72_6_x,Magnet_72_6_y,Magnet_72_6_z,Magnet_72_7_x,Magnet_72_7_y,Magnet_72_7_z,Magnet_72_8_x,Magnet_72_8_y,Magnet_72_8_z,Magnet_72_9_x,Magnet_72_9_y,Magnet_72_9_z,Magnet_72_10_x,Magnet_72_10_y,Magnet_72_10_z,Magnet_72_11_x,Magnet_72_11_y,Magnet_72_11_z,Magnet_72_12_x,Magnet_72_12_y,Magnet_72_12_z,
16.3,0.0328717,0.99946,2.2198e-07,0.0215052,0.999769,3.63424e-05,0.37746,0.926026,2.38799e-05,0.300972,-0.953633,-2.29618e-05,0.12512,0.992142,2.31518e-05,-0.0203561,-0.999793,2.34782e-05,-0.0315169,-0.999503,-2.68936e-05,0.986512,-0.163688,0.000659519,0.999999,-0.00125849,0.00011038,0.999991,-0.00423625,4.51359e-05,0.999839,0.017924,-0.000119102,1,-0.000267315,0.000186575,0.999999,-0.00161947,2.08522e-05,
16.4,0.0328585,0.99946,1.31787e-05,0.0216175,0.999766,2.6706e-05,0.376461,0.926432,-7.97762e-05,0.300347,-0.95383,5.20499e-05,0.124913,0.992168,4.28221e-06,-0.0203938,-0.999792,2.71592e-05,-0.0315443,-0.999502,-2.55001e-05,0.984693,-0.174293,0.000957545,1,-0.000368736,4.84303e-05,0.999991,-0.00422679,4.74834e-05,0.999839,0.01797,-0.000119354,1,-0.000248355,0.000185621,0.999999,-0.00160825,2.10746e-05,
16.5,0.0328422,0.999461,1.51112e-05,0.0217728,0.999763,1.43942e-05,0.375433,0.926849,-9.05505e-05,0.300024,-0.953932,6.70688e-05,0.124844,0.992176,3.90121e-06,-0.0204757,-0.99979,1.62328e-05,-0.0315561,-0.999502,-1.67743e-05,0.982358,-0.187007,0.00095243,0.999999,0.00102419,7.05686e-05,0.999991,-0.00424554,4.17497e-05,0.999837,0.0180277,-0.000117595,1,-0.000229098,0.000184923,0.999999,-0.00159483,2.12824e-05,
16.6,0.0328365,0.999461,9.79333e-06,0.0219525,0.999759,1.22339e-05,0.374158,0.927365,-0.000132008,0.299402,-0.954127,4.40044e-05,0.124648,0.992201,1.97978e-05,-0.0205799,-0.999788,8.45824e-06,-0.0315519,-0.999502,-8.97703e-06,0.979614,-0.200884,0.00124694,0.999997,0.0025464,-8.71786e-06,0.999991,-0.0042479,4.80363e-05,0.999836,0.0180907,-0.000118178,1,-0.000208909,0.000184596,0.999999,-0.00158063,2.09011e-05,
16.7,0.0328444,0.99946,2.8749e-06,0.022159,0.999754,1.40409e-05,0.372586,0.927998,-0.000170907,0.298649,-0.954363,9.09128e-05,0.124421,0.992229,-5.03736e-07,-0.020706,-0.999786,4.62778e-06,-0.0315405,-0.999502,-5.83451e-06,0.976173,-0.21699,0.00136176,0.99999,0.00452237,-2.22011e-05,0.999991,-0.00425139,4.63542e-05,0.999835,0.0181593,-0.000118785,1,-0.000185565,0.000184778,0.999999,-0.00156534,2.05086e-05,
16.8,0.0328617,0.99946,-1.91255e-06,0.0223804,0.99975,1.97104e-05,0.370809,0.928709,-0.000221024,0.297889,-0.9546,9.86457e-05,0.124215,0.992255,-3.18753e-06,-0.020839,-0.999783,8.55415e-06,-0.0315304,-0.999503,-6.83463e-06,0.972006,-0.234952,0.00164924,0.999976,0.00689486,-9.36741e-05,0.999991,-0.00425754,5.04634e-05,0.999834,0.018231,-0.000120032,1,-0.000159566,0.000184823,0.999999,-0.00154927,2.01245e-05,
16.9,0.032884,0.999459,-3.23097e-06,0.0226348,0.999744,2.44176e-05,0.368518,0.92962,-0.000268761,0.296747,-0.954956,0.0001166,0.123881,0.992297,-1.03538e-05,-0.0209709,-0.99978,1.29428e-05,-0.0315235,-0.999503,-9.46883e-06,0.966787,-0.255577,0.00188565,0.999951,0.00989051,-0.000151731,0.999991,-0.00427203,5.32863e-05,0.999832,0.0183089,-0.000120695,1,-0.000130624,0.000184702,0.999999,-0.00153136,1.99985e-05,
17,0.0329061,0.999458,-1.88695e-06,0.0229156,0.999737,2.87039e-05,0.365884,0.93066,-0.000344274,0.295528,-0.955334,0.000161657,0.123548,0.992339,-2.63905e-05,-0.0211085,-0.999777,1.48131e-05,-0.0315195,-0.999503,-1.16936e-05,0.960419,-0.278551,0.00217599,0.999908,0.0135285,-0.000233576,0.999991,-0.00430372,5.8981e-05,0.999831,0.0183912,-0.000121175,1,-9.99672e-05,0.000184405,0.999999,-0.00151182,1.99688e-05,
17.1,0.0329275,0.999458,3.32057e-07,0.0232373,0.99973,3.16776e-05,0.362643,0.931928,-0.000414792,0.293937,-0.955825,0.000180597,0.123099,0.992394,-2.94974e-05,-0.0212515,-0.999774,1.46124e-05,-0.0315144,-0.999503,-1.2617e-05,0.952531,-0.304431,0.00248404,0.999837,0.0180648,-0.000335825,0.99999,-0.0043687,6.75998e-05,0.999829,0.0184787,-0.000121471,1,-6.74911e-05,0.00018414,0.999999,-0.00149043,1.9945e-05,
17.2,0.0329487,0.999457,2.20402e-06,0.0235932,0.999722,3.41945e-05,0.358834,0.933401,-0.000498718,0.292045,-0.956405,0.000228115,0.122567,0.99246,-4.40365e-05,-0.0213981,-0.999771,1.22731e-05,-0.0315064,-0.999504,-1.2637e-05,0.943002,-0.332775,0.00276415,0.999721,0.0236004,-0.000442408,0.99999,-0.00449426,7.7804e-05,0.999828,0.0185678,-0.000121679,1,-3.42279e-05,0.000184031,0.999999,-0.00146813,1.98926e-05,
17.3,0.0329715,0.999456,3.09121e-06,0.023984,0.999712,3.65374e-05,0.354374,0.935104,-0.000584296,0.289814,-0.957083,0.000268738,0.121943,0.992537,-5.48509e-05,-0.0215435,-0.999768,1.00265e-05,-0.0314942,-0.999504,-1.23944e-05,0.931576,-0.363534,0.00304717,0.999538,0.0303788,-0.000587108,0.999989,-0.00470979,9.623e-05,0.999826,0.0186553,-0.000121775,1,-8.57339e-07,0.000184114,0.999999,-0.00144555,1.98587e-05,
17.4,0.0329972,0.999455,3.12861e-06,0.0244015,0.999702,3.83315e-05,0.349236,0.937035,-0.000660424,0.287176,-0.957878,0.000307277,0.121201,0.992628,-6.53206e-05,-0.0216758,-0.999765,8.17418e-06,-0.0314776,-0.999504,-1.23199e-05,0.91819,-0.396127,0.00326584,0.999253,0.0386325,-0.000738189,0.999987,-0.00507233,0.000117384,0.999824,0.0187365,-0.00012144,1,3.08631e-05,0.000184347,0.999999,-0.00142385,1.9907e-05,
17.5,0.0330258,0.999454,2.77624e-06,0.0248353,0.999692,3.96328e-05,0.343474,0.939162,-0.000735669,0.284193,-0.958767,0.000353725,0.120367,0.992729,-7.92957e-05,-0.0217873,-0.999763,6.10271e-06,-0.0314572,-0.999505,-1.25694e-05,0.902857,-0.429928,0.00344603,0.998816,0.0486335,-0.000933384,0.999984,-0.00564234,0.000150878,0.999823,0.0188061,-0.000120882,1,5.89772e-05,0.000184771,0.999999,-0.00140415,2.01095e-05,
17.6,0.0330567,0.999453,2.39799e-06,0.0252763,0.999681,3.99719e-05,0.3371,0.941469,-0.000797395,0.280841,-0.959754,0.000389148,0.119431,0.992842,-8.88963e-05,-0.0218686,-0.999761,3.70268e-06,-0.0314326,-0.999506,-1.29835e-05,0.885624,-0.464389,0.00357396,0.998147,0.060833,-0.00116781,0.999979,-0.00651804,0.000194952,0.999822,0.0188579,-0.000119894,1,8.11548e-05,0.000185367,0.999999,-0.00138781,2.04702e-05,
17.7,0.0330884,0.999452,2.21985e-06,0.0257113,0.999669,3.9324e-05,0.330193,0.943913,-0.000852587,0.277158,-0.960824,0.000426231,0.118405,0.992965,-9.94978e-05,-0.0219122,-0.99976,2.8386e-07,-0.0314036,-0.999507,-1.34568e-05,0.86666,-0.498887,0.00366431,0.997124,0.0757724,-0.00146948,0.999969,-0.00782587,0.000257378,0.999822,0.0188853,-0.000118707,1,9.47784e-05,0.000186192,0.999999,-0.00137641,2.10029e-05,
17.8,0.0331199,0.999451,2.23337e-06,0.0261303,0.999659,3.76647e-05,0.32278,0.946474,-0.000903732,0.273159,-0.961969,0.000462941,0.117294,0.993097,-0.00010983,-0.0219106,-0.99976,-4.19621e-06,-0.0313694,-0.999508,-1.39413e-05,0.846036,-0.533112,0.00373888,0.995539,0.0943342,-0.00187619,0.999952,-0.00975016,0.000346783,0.999822,0.0188807,-0.000117319,1,9.69313e-05,0.000187309,0.999999,-0.00137174,2.17288e-05,
17.9,0.0331499,0.99945,2.32936e-06,0.0265203,0.999648,3.49719e-05,0.314883,0.94913,-0.000952992,0.268842,-0.963184,0.000497825,0.116098,0.993238,-0.000118987,-0.021854,-0.999761,-9.57561e-06,-0.0313289,-0.999509,-1.44617e-05,0.823831,-0.566822,0.00381494,0.99304,0.117757,-0.00242527,0.999921,-0.0125708,0.000473523,0.999823,0.0188363,-0.000115973,1,8.40425e-05,0.000188776,0.999999,-0.00137609,2.2669e-05,
18,0.0331778,0.999449,2.42589e-06,0.0268692,0.999639,3.12729e-05,0.306461,0.951883,-0.00101053,0.264174,-0.964475,0.000541282,0.114809,0.993388,-0.000130815,-0.0217302,-0.999764,-1.60819e-05,-0.0312803,-0.999511,-1.51175e-05,0.799985,-0.600007,0.00391933,0.989022,0.147732,-0.0031794,0.999861,-0.0166811,0.00065747,0.999824,0.0187433,-0.000115231,1,5.20957e-05,0.000190668,0.999999,-0.00139208,2.38776e-05,
18.1,0.033203,0.999449,2.50082e-06,0.0271636,0.999631,2.66595e-05,0.297412,0.954748,-0.00108335,0.259091,-0.965853,0.000594602,0.113414,0.993548,-0.000144942,-0.0215244,-0.999768,-2.36559e-05,-0.0312214,-0.999512,-1.59766e-05,0.774301,-0.632804,0.00407417,0.982463,0.186413,-0.00417283,0.999743,-0.0226651,0.000917033,0.999827,0.018597,-0.000116112,1,-3.04065e-06,0.00019292,0.999999,-0.00142259,2.53404e-05,
18.2,0.0332263,0.999448,2.65823e-06,0.0273948,0.999625,2.18196e-05,0.28755,0.957765,-0.00117898,0.253458,-0.967346,0.00066322,0.111878,0.993722,-0.000162986,-0.0212236,-0.999775,-3.18047e-05,-0.0311494,-0.999515,-1.70399e-05,0.746441,-0.665438,0.00428298,0.971825,0.235643,-0.00533335,0.999511,-0.0312505,0.0012587,0.999831,0.0184066,-0.000121143,1,-8.25512e-05,0.00019512,0.999999,-0.00146919,2.68222e-05,
18.3,0.0332501,0.999447,3.05976e-06,0.0275677,0.99962,1.83465e-05,0.276684,0.96096,-0.00128896,0.247152,-0.968976,0.000743112,0.110171,0.993913,-0.000184272,-0.0208294,-0.999783,-3.86795e-05,-0.0310633,-0.999517,-1.8103e-05,0.716114,-0.697969,0.00448884,0.955424,0.295169,-0.00635168,0.999069,-0.0431074,0.00164233,0.999834,0.0182159,-0.000133852,1,-0.000178777,0.000196236,0.999999,-0.00152881,2.77088e-05,
18.4,0.0332785,0.999446,3.70345e-06,0.0277109,0.999616,1.78018e-05,0.264829,0.964294,-0.00137232,0.240173,-0.97073,0.00080593,0.108293,0.994119,-0.000200975,-0.0203747,-0.999792,-4.14563e-05,-0.0309661,-0.99952,-1.87215e-05,0.683558,-0.729881,0.00456437,0.932756,0.360445,-0.00677011,0.998295,-0.0583383,0.00196691,0.999836,0.0181136,-0.000155103,1,-0.000270331,0.000195209,0.999999,-0.00159056,2.73212e-05,
18.5,0.0333144,0.999445,4.36475e-06,0.027859,0.999612,1.92258e-05,0.252381,0.967627,-0.00140424,0.232786,-0.972528,0.000832008,0.106316,0.994332,-0.000207416,-0.0199122,-0.999802,-4.03553e-05,-0.0308656,-0.999524,-1.87758e-05,0.649739,-0.760144,0.004486,0.905352,0.424611,-0.00662571,0.99708,-0.0763343,0.00220768,0.999835,0.0181852,-0.000180769,1,-0.000332356,0.000192509,0.999999,-0.00164086,2.5928e-05,
18.6,0.0333584,0.999443,5.05915e-06,0.0280264,0.999607,2.11029e-05,0.239613,0.970867,-0.00143355,0.225187,-0.974315,0.000856157,0.104291,0.994547,-0.000213654,-0.0194672,-0.99981,-3.88244e-05,-0.0307659,-0.999527,-1.87333e-05,0.615239,-0.788328,0.00441062,0.874656,0.484702,-0.0064422,0.995272,-0.0970961,0.00252502,0.999829,0.0184779,-0.000213704,1,-0.000351481,0.000189066,0.999999,-0.001673,2.41669e-05,
18.7,0.0334111,0.999442,5.78748e-06,0.0282192,0.999602,2.34153e-05,0.226498,0.974011,-0.00145562,0.217334,-0.976097,0.000876412,0.102203,0.994763,-0.000219328,-0.019043,-0.999819,-3.6624e-05,-0.0306681,-0.99953,-1.85624e-05,0.580067,-0.814557,0.00432541,0.841182,0.540716,-0.00622249,0.992551,-0.121798,0.00295658,0.999818,0.0190683,-0.000257738,1,-0.000316119,0.000184702,0.999999,-0.00168241,2.19021e-05,
18.8,0.0334724,0.99944,6.47233e-06,0.0284393,0.999596,2.5568e-05,0.213219,0.977003,-0.00146434,0.20937,-0.977836,0.00088358,0.100093,0.994978,-0.000220802,-0.0186507,-0.999826,-3.38264e-05,-0.0305744,-0.999532,-1.828e-05,0.544559,-0.838712,0.0042308,0.805819,0.592131,-0.00599976,0.98849,-0.151244,0.00347946,0.9998,0.0200128,-0.00030833,1,-0.000215707,0.000179672,0.999999,-0.00166471,1.93456e-05,
18.9,0.0335432,0.999437,7.32054e-06,0.0286884,0.999588,2.81178e-05,0.199702,0.979856,-0.00149187,0.201234,-0.979543,0.000906537,0.0979427,0.995192,-0.000227394,-0.0182898,-0.999833,-3.11459e-05,-0.0304846,-0.999535,-1.8049e-05,0.508591,-0.860998,0.00418492,0.768582,0.639724,-0.00590589,0.982346,-0.187022,0.00425378,0.999771,0.0213945,-0.000378914,1,-3.78383e-05,0.000173448,0.999999,-0.00161562,1.61663e-05,
19,0.033625,0.999435,8.21757e-06,0.0289685,0.99958,3.04962e-05,0.18591,0.982566,-0.00151678,0.192904,-0.981217,0.000923472,0.0957471,0.995406,-0.00023154,-0.0179657,-0.999839,-2.78655e-05,-0.0303994,-0.999538,-1.7777e-05,0.472088,-0.881542,0.00415056,0.729394,0.684069,-0.00586476,0.9729,-0.231169,0.00520508,0.999727,0.0233494,-0.000463387,1,0.000234651,0.000166387,0.999999,-0.00152847,1.25429e-05,
19.1,0.0337186,0.999431,9.23286e-06,0.0292789,0.999571,3.28839e-05,0.171761,0.985137,-0.00155993,0.184323,-0.982865,0.000955861,0.0934923,0.99562,-0.000240575,-0.0176794,-0.999844,-2.47632e-05,-0.0303182,-0.99954,-1.76274e-05,0.434896,-0.900471,0.00415874,0.688045,0.725644,-0.00591807,0.958612,-0.284645,0.00629744,0.999663,0.0259443,-0.000558789,1,0.00060869,0.000159157,0.999999,-0.00140091,8.74105e-06,
19.2,0.0338248,0.999428,1.02202e-05,0.0296165,0.999561,3.46046e-05,0.157149,0.987574,-0.00161001,0.175419,-0.984493,0.000990836,0.0911614,0.995836,-0.000249707,-0.0174301,-0.999848,-2.19228e-05,-0.0302397,-0.999543,-1.76283e-05,0.396814,-0.91789,0.00419223,0.64419,0.764842,-0.0060164,0.937672,-0.347444,0.00733418,0.999572,0.0292311,-0.000650387,0.999999,0.00108024,0.000153393,0.999999,-0.00123414,5.44577e-06,
19.3,0.0339415,0.999424,1.09253e-05,0.0299708,0.999551,3.51979e-05,0.14203,0.989861,-0.00165674,0.166146,-0.986101,0.00102619,0.0887401,0.996055,-0.000259478,-0.0172075,-0.999852,-2.03036e-05,-0.0301612,-0.999545,-1.78282e-05,0.357771,-0.9338,0.00422288,0.597895,0.801552,-0.00605925,0.909247,-0.416181,0.00794026,0.999453,0.0330553,-0.000705818,0.999999,0.00161351,0.000151355,0.999999,-0.00104175,3.83468e-06,
19.4,0.0340643,0.99942,1.12684e-05,0.0303267,0.99954,3.46579e-05,0.126535,0.991961,-0.00168753,0.156603,-0.987661,0.00104936,0.0862561,0.996273,-0.00026567,-0.016998,-0.999856,-1.9789e-05,-0.0300807,-0.999547,-1.81211e-05,0.317984,-0.948086,0.00423119,0.549794,0.835278,-0.00601811,0.874174,-0.485545,0.00807837,0.99931,0.0371243,-0.000721843,0.999998,0.00215563,0.000152842,1,-0.000843983,3.88668e-06,
19.5,0.0341896,0.999415,1.14013e-05,0.0306749,0.999529,3.36047e-05,0.110772,0.993844,-0.00170826,0.146851,-0.989158,0.00106545,0.0837215,0.996489,-0.000270044,-0.0167901,-0.999859,-1.99538e-05,-0.0299969,-0.99955,-1.84356e-05,0.277666,-0.960668,0.00422726,0.500482,0.865726,-0.00593781,0.833943,-0.551793,0.00796461,0.99915,0.0412246,-0.000717279,0.999996,0.00266955,0.000156229,1,-0.00065498,4.80628e-06,
19.6,0.0343153,0.999411,1.14028e-05,0.0310108,0.999519,3.2367e-05,0.0948386,0.995491,-0.00172141,0.136962,-0.990576,0.00107678,0.0811564,0.996701,-0.000273432,-0.0165781,-0.999863,-2.05315e-05,-0.0299098,-0.999553,-1.87266e-05,0.236989,-0.971503,0.00421458,0.450373,0.892821,-0.0058362,0.789915,-0.613168,0.00771761,0.998975,0.0452535,-0.00070109,0.999995,0.0031375,0.000160436,1,-0.000481407,6.14497e-06,
19.7,0.0344404,0.999407,1.13379e-05,0.0313331,0.999509,3.10517e-05,0.0788068,0.996888,-0.00172819,0.126987,-0.991904,0.00108166,0.0785715,0.996908,-0.000274763,-0.016359,-0.999866,-2.11826e-05,-0.0298196,-0.999555,-1.89688e-05,0.196095,-0.980576,0.00419848,0.399789,0.916589,-0.00573543,0.743231,-0.668994,0.00743955,0.998791,0.049157,-0.00068194,0.999994,0.00355305,0.000164775,1,-0.00032584,7.5618e-06,
19.8,0.0345644,0.999402,1.12581e-05,0.031642,0.999499,2.98469e-05,0.062708,0.99803,-0.00173435,0.116945,-0.993138,0.00108696,0.0759718,0.99711,-0.000276587,-0.0161319,-0.99987,-2.19464e-05,-0.0297266,-0.999558,-1.91822e-05,0.155052,-0.987897,0.00418562,0.34887,0.937154,-0.0056459,0.694594,-0.719366,0.00716945,0.998598,0.0529347,-0.000662866,0.999992,0.00391653,0.000168976,1,-0.000188056,8.93409e-06,
19.9,0.0346871,0.999398,1.11587e-05,0.0319379,0.99949,2.86491e-05,0.0465797,0.998913,-0.00173709,0.106869,-0.994273,0.00108803,0.0733654,0.997305,-0.000276993,-0.0158967,-0.999874,-2.26442e-05,-0.0296313,-0.999561,-1.93507e-05,0.113931,-0.99348,0.0041741,0.29775,0.954628,-0.0055676,0.644558,-0.764524,0.0069206,0.998397,0.056587,-0.000644912,0.999991,0.0042303,0.000172942,1,-6.72553e-05,1.02169e-05,
20,0.0348085,0.999394,1.10694e-05,0.0322218,0.999481,2.75623e-05,0.0304283,0.999535,-0.00174082,0.0967583,-0.995307,0.00109013,0.0707516,0.997494,-0.00027791,-0.0156535,-0.999877,-2.33602e-05,-0.0295341,-0.999564,-1.94999e-05,0.0727571,-0.997341,0.00416895,0.246475,0.969134,-0.00550617,0.593448,-0.804844,0.00670417,0.99819,0.0601299,-0.000629195,0.99999,0.00449754,0.000176669,1,3.78364e-05,1.13909e-05,
20.1,0.0341726,0.999416,-0.000121702,0.0567762,0.998387,0.000852986,0.0658428,0.997805,0.00708466,0.14138,-0.989912,-0.00930336,0.0796539,0.996817,0.00325562,0.00963168,-0.999953,-0.000969982,-0.0301741,-0.999545,0.000114144,0.0853153,-0.996339,-0.00555659,0.249794,0.968284,0.0053866,0.590574,-0.806955,-0.00680316,0.997948,0.0640249,0.000456738,0.999991,0.00423737,0.000257503,1,-4.26942e-05,3.48156e-05,
20.2,0.0338009,0.999429,-0.0001778,0.0796384,0.996822,0.00208085,0.10118,0.994867,0.00138042,0.186003,-0.982548,-0.00149395,0.0888875,0.996042,5.88278e-05,0.0328269,-0.999458,-0.00232918,-0.0305247,-0.999534,0.000175469,0.0991208,-0.995075,0.00054956,0.259906,0.965631,-0.00236767,0.603275,-0.797517,0.00513124,0.998012,0.0630065,-0.00125412,0.999989,0.00459214,0.000326994,1,-0.000127995,3.75508e-05,
20.3,0.0335341,0.999438,-0.000199502,0.10132,0.99485,0.00262787,0.139161,0.990256,0.00521466,0.236988,-0.971491,-0.00645935,0.101123,0.994872,0.00183557,0.0546431,-0.998502,-0.00284766,-0.0307824,-0.999526,0.000182193,0.112175,-0.993681,-0.00374043,0.262874,0.964823,0.003662,0.600592,-0.79954,-0.00504017,0.997749,0.0670552,0.000585792,0.999991,0.00429816,0.000134323,1,-0.000121105,7.13498e-05,
20.4,0.0331781,0.999449,-9.71452e-05,0.12304,0.992398,0.00277496,0.175264,0.984518,0.00271728,0.28009,-0.959964,-0.00425089,0.109454,0.993991,0.00111109,0.0767028,-0.99705,-0.00285807,-0.0311606,-0.999514,6.46287e-05,0.127537,-0.991834,-0.000161829,0.273646,0.961829,-0.00163626,0.610483,-0.792023,0.0031193,0.997644,0.0685976,-0.000836891,0.999991,0.00412821,0.000269446,1,-0.000152519,3.81276e-05,
20.5,0.0326694,0.999466,-9.54675e-06,0.145092,0.989415,0.00253976,0.211786,0.977306,0.00440261,0.326162,-0.945298,-0.0054391,0.119473,0.992837,0.00129983,0.09927,-0.995057,-0.00249067,-0.0317243,-0.999497,-2.73076e-05,0.140947,-0.990013,-0.00272035,0.278465,0.960443,0.00247759,0.609989,-0.792401,-0.00368571,0.997388,0.0722296,0.000116207,0.999992,0.00402468,0.000249934,1,-0.000253037,3.55496e-05,
20.6,0.0320389,0.999487,5.08978e-05,0.167676,0.98584,0.00225933,0.249553,0.968355,0.00339808,0.373242,-0.927723,-0.00455626,0.129977,0.991517,0.000983587,0.122486,-0.992468,-0.00215593,-0.0324008,-0.999475,-7.02719e-05,0.156411,-0.987692,-0.00108573,0.287636,0.95774,-0.00051845,0.617258,-0.786758,0.00181651,0.997295,0.0734941,-0.000831439,0.999991,0.0041348,0.000272742,1,-0.000340135,4.13941e-05,
20.7,0.031424,0.999506,3.26132e-05,0.190639,0.981658,0.0020772,0.284128,0.958777,0.00428066,0.415937,-0.909377,-0.00541459,0.138954,0.990298,0.00123969,0.146063,-0.989273,-0.00202088,-0.0330269,-0.999454,-2.91896e-05,0.168625,-0.985677,-0.00236731,0.292851,0.956157,0.00172437,0.61927,-0.785175,-0.00220027,0.996975,0.0777241,0.000110904,0.999993,0.0036694,0.000145849,1,-0.000376816,4.02023e-05,
20.8,0.030861,0.999524,-1.42834e-05,0.213583,0.976923,0.00205443,0.32273,0.946485,0.0034553,0.463108,-0.886289,-0.00473792,0.149563,0.988752,0.00106024,0.169389,-0.985547,-0.00208626,-0.0335758,-0.999436,3.14496e-05,0.184705,-0.982793,-0.00124137,0.301825,0.953363,9.23002e-05,0.625207,-0.780459,0.000581791,0.996761,0.0804181,-0.000739127,0.999994,0.0035183,0.000291763,1,-0.000517006,1.1415e-05,
20.9,0.0304089,0.999538,-7.07943e-05,0.236496,0.97163,0.0021176,0.35732,0.933973,0.00416473,0.504222,-0.863557,-0.00553809,0.158011,0.987436,0.0013037,0.19261,-0.981273,-0.00219708,-0.0340109,-0.999421,8.59757e-05,0.197222,-0.980357,-0.00209105,0.307213,0.95164,0.00131244,0.627324,-0.778757,-0.00132323,0.996443,0.0842688,-0.000223835,0.999995,0.00330046,0.000204646,1,-0.000666278,3.12017e-05,
21,0.029986,0.99955,-9.4856e-05,0.259186,0.965825,0.00221438,0.395393,0.918505,0.00367167,0.549606,-0.83541,-0.00488377,0.16819,0.985754,0.00105941,0.215497,-0.976502,-0.0022959,-0.0344362,-0.999407,9.59267e-05,0.212857,-0.977082,-0.00153463,0.315816,0.94882,0.000529678,0.63315,-0.774029,4.56559e-05,0.99613,0.0878892,-0.000560738,0.999996,0.00292431,0.000244415,1,-0.000761371,3.40049e-05,
21.1,0.0295826,0.999562,-9.42556e-05,0.281836,0.95946,0.00226723,0.430013,0.902813,0.00414511,0.589822,-0.807514,-0.00550672,0.176697,0.984264,0.00122447,0.238442,-0.971154,-0.00230269,-0.0348709,-0.999392,8.01827e-05,0.225425,-0.974258,-0.00196712,0.321257,0.946991,0.00106867,0.635418,-0.772168,-0.000787175,0.995685,0.092793,-0.000435649,0.999997,0.00251512,0.000263157,1,-0.000918004,2.90282e-05,
21.2,0.0291319,0.999576,-7.27669e-05,0.304442,0.952528,0.00228527,0.467256,0.884113,0.00388903,0.632472,-0.774566,-0.00516921,0.18624,0.982504,0.00108184,0.261326,-0.965248,-0.00228574,-0.0353717,-0.999374,5.20692e-05,0.240593,-0.970625,-0.00165533,0.329493,0.944158,0.000703559,0.640803,-0.767705,-0.000315722,0.995284,0.097007,-0.000562599,0.999998,0.00218208,0.000277392,0.999999,-0.00108397,4.27502e-05,
21.3,0.0286589,0.999589,-5.3413e-05,0.327121,0.94498,0.00227556,0.501891,0.864921,0.0041456,0.670917,-0.741512,-0.00546739,0.19454,0.980894,0.00112912,0.284345,-0.958719,-0.00225928,-0.0358938,-0.999356,3.58807e-05,0.253506,-0.967332,-0.00183138,0.335268,0.942123,0.000869421,0.6431,-0.765782,-0.000525741,0.994672,0.103088,-0.000608126,0.999999,0.00157263,0.000291785,0.999999,-0.00122432,4.43538e-05,
21.4,0.0281584,0.999603,-4.30193e-05,0.349831,0.93681,0.00227792,0.538035,0.842913,0.00412814,0.710217,-0.703963,-0.00535741,0.203394,0.979096,0.00105407,0.307294,-0.951612,-0.00227212,-0.0364337,-0.999336,3.36825e-05,0.267996,-0.963418,-0.00177531,0.342923,0.939363,0.00080622,0.647818,-0.761795,-0.000440383,0.994093,0.10853,-0.000636798,0.999999,0.00101964,0.000287343,0.999999,-0.00142718,3.68743e-05,
21.5,0.027668,0.999617,-4.40292e-05,0.372561,0.928005,0.00229845,0.572288,0.820042,0.00417854,0.745947,-0.665983,-0.00539768,0.21129,0.977423,0.00103735,0.33024,-0.943894,-0.00230391,-0.0369511,-0.999317,4.09716e-05,0.280948,-0.959721,-0.00175849,0.348881,0.937167,0.000773124,0.650353,-0.759632,-0.000352513,0.993261,0.115893,-0.000797396,1,0.000161339,0.00032802,0.999999,-0.00166895,3.97064e-05,
21.6,0.027186,0.99963,-5.06041e-05,0.395272,0.918561,0.00233435,0.607123,0.794596,0.00427412,0.780826,-0.624725,-0.00542969,0.219191,0.975681,0.00101058,0.353084,-0.935589,-0.00233485,-0.0374583,-0.999298,4.91547e-05,0.294712,-0.955584,-0.00179339,0.355823,0.934553,0.000826571,0.654119,-0.756392,-0.000446524,0.992365,0.12333,-0.000785943,1,-0.00073556,0.000327029,0.999998,-0.00190982,4.79128e-05,
21.7,0.026721,0.999643,-5.62525e-05,0.417968,0.908459,0.00236819,0.640591,0.767871,0.00424955,0.812509,-0.582925,-0.0052519,0.226347,0.974046,0.000935151,0.37592,-0.926649,-0.00235579,-0.0379527,-0.99928,5.24239e-05,0.307539,-0.951534,-0.00171936,0.361829,0.932244,0.00072475,0.656725,-0.75413,-0.000237466,0.991199,0.132378,-0.00102129,0.999998,-0.00189188,0.000386522,0.999998,-0.00219858,4.57673e-05,
21.8,0.0262607,0.999655,-5.89142e-05,0.440667,0.897667,0.00239675,0.673613,0.739072,0.00437146,0.841855,-0.539678,-0.00523642,0.233091,0.972455,0.000899439,0.398739,-0.917061,-0.00236743,-0.038448,-0.999261,5.25485e-05,0.320352,-0.947297,-0.00176011,0.367956,0.929843,0.000775995,0.659454,-0.751745,-0.000325786,0.989766,0.142699,-0.00105346,0.999994,-0.00334735,0.0003942,0.999997,-0.00251676,5.14055e-05,
